person_id,name,age,city,role
P00609,Person_00609,37,Rajkot,Person of Interest
P00610,Person_00610,29,Mumbai,Associate
P00611,Person_00611,61,Mumbai,Suspect
P00612,Person_00612,31,Kolkata,Suspect
P00613,Person_00613,63,Delhi,Person of Interest
P00614,Person_00614,50,Pune,Associate
P00615,Person_00615,30,Mumbai,Associate
P00616,Person_00616,50,Hyderabad,Suspect
P00617,Person_00617,22,Vadodara,Associate
P00618,Person_00618,62,Surat,Associate
P00619,Person_00619,46,Bengaluru,Associate
P00620,Person_00620,42,Pune,Associate
P00621,Person_00621,24,Jaipur,Person of Interest
P00622,Person_00622,45,Bengaluru,Associate
P00623,Person_00623,57,Indore,Suspect
P00624,Person_00624,59,Pune,Associate
P00625,Person_00625,42,Rajkot,Associate
P00626,Person_00626,36,Indore,Witness
P00627,Person_00627,32,Bengaluru,Suspect
P00628,Person_00628,36,Kolkata,Person of Interest
P00629,Person_00629,25,Indore,Suspect
P00630,Person_00630,44,Indore,Suspect
P00631,Person_00631,47,Hyderabad,Suspect
P00632,Person_00632,42,Kolkata,Suspect
P00633,Person_00633,47,Kolkata,Person of Interest
P00634,Person_00634,43,Indore,Associate
P00635,Person_00635,25,Surat,Suspect
P00636,Person_00636,21,Indore,Associate
P00637,Person_00637,39,Vadodara,Witness
P00638,Person_00638,33,Pune,Suspect
P00639,Person_00639,47,Bengaluru,Suspect
P00640,Person_00640,34,Vadodara,Associate
P00641,Person_00641,28,Hyderabad,Suspect
P00642,Person_00642,52,Surat,Witness
P00643,Person_00643,40,Mumbai,Witness
P00644,Person_00644,31,Indore,Person of Interest
P00645,Person_00645,42,Pune,Person of Interest
P00646,Person_00646,60,Pune,Person of Interest
P00647,Person_00647,57,Mumbai,Person of Interest
P00648,Person_00648,42,Surat,Person of Interest
P00649,Person_00649,45,Kolkata,Suspect
P00650,Person_00650,44,Surat,Associate
P00651,Person_00651,63,Kolkata,Associate
P00652,Person_00652,48,Indore,Suspect
P00653,Person_00653,40,Hyderabad,Person of Interest
P00654,Person_00654,38,Pune,Associate
P00655,Person_00655,39,Surat,Suspect
P00656,Person_00656,51,Hyderabad,Suspect
P00657,Person_00657,27,Mumbai,Suspect
P00658,Person_00658,23,Pune,Suspect
P00659,Person_00659,27,Vadodara,Suspect
P00660,Person_00660,60,Hyderabad,Suspect
P00661,Person_00661,35,Rajkot,Suspect
P00662,Person_00662,22,Ahmedabad,Associate
P00663,Person_00663,27,Ahmedabad,Suspect
P00664,Person_00664,52,Bengaluru,Associate
P00665,Person_00665,37,Pune,Suspect
P00666,Person_00666,63,Kolkata,Associate
P00667,Person_00667,21,Mumbai,Witness
P00668,Person_00668,30,Bengaluru,Person of Interest
P00669,Person_00669,44,Rajkot,Person of Interest
P00670,Person_00670,32,Indore,Person of Interest
P00671,Person_00671,47,Vadodara,Associate
P00672,Person_00672,25,Rajkot,Associate
P00673,Person_00673,51,Vadodara,Associate
P00674,Person_00674,27,Pune,Associate
P00675,Person_00675,35,Kolkata,Person of Interest
P00676,Person_00676,40,Indore,Person of Interest
P00677,Person_00677,34,Indore,Suspect
P00678,Person_00678,48,Mumbai,Person of Interest
P00679,Person_00679,48,Delhi,Person of Interest
P00680,Person_00680,23,Hyderabad,Suspect
P00681,Person_00681,62,Delhi,Suspect
P00682,Person_00682,24,Rajkot,Person of Interest
P00683,Person_00683,51,Surat,Person of Interest
P00684,Person_00684,58,Indore,Person of Interest
P00685,Person_00685,64,Pune,Person of Interest
P00686,Person_00686,47,Vadodara,Witness
P00687,Person_00687,43,Kolkata,Suspect
P00688,Person_00688,52,Kolkata,Associate
P00689,Person_00689,23,Indore,Person of Interest
P00690,Person_00690,51,Vadodara,Associate
P00691,Person_00691,35,Mumbai,Person of Interest
P00692,Person_00692,42,Indore,Suspect
P00693,Person_00693,57,Jaipur,Person of Interest
P00694,Person_00694,35,Hyderabad,Suspect
P00695,Person_00695,22,Hyderabad,Associate
P00696,Person_00696,33,Indore,Suspect
P00697,Person_00697,21,Delhi,Suspect
P00698,Person_00698,56,Indore,Suspect
P00699,Person_00699,54,Mumbai,Person of Interest
P00700,Person_00700,42,Rajkot,Associate
P00701,Person_00701,55,Kolkata,Witness
P00702,Person_00702,42,Bengaluru,Associate
P00703,Person_00703,38,Delhi,Suspect
P00704,Person_00704,25,Indore,Suspect
P00705,Person_00705,28,Surat,Suspect
P00706,Person_00706,45,Indore,Associate
P00707,Person_00707,54,Surat,Associate
P00708,Person_00708,59,Surat,Suspect
P00709,Person_00709,57,Pune,Associate
P00710,Person_00710,50,Ahmedabad,Witness
P00711,Person_00711,54,Ahmedabad,Associate
P00712,Person_00712,58,Vadodara,Associate
P00713,Person_00713,36,Vadodara,Person of Interest
P00714,Person_00714,57,Indore,Suspect
P00715,Person_00715,39,Vadodara,Witness
P00716,Person_00716,22,Hyderabad,Suspect
P00717,Person_00717,29,Mumbai,Person of Interest
P00718,Person_00718,31,Surat,Associate
P00719,Person_00719,47,Ahmedabad,Suspect
P00720,Person_00720,49,Hyderabad,Associate
P00721,Person_00721,47,Jaipur,Associate
P00722,Person_00722,39,Indore,Associate
P00723,Person_00723,37,Surat,Associate
P00724,Person_00724,61,Hyderabad,Associate
P00725,Person_00725,25,Ahmedabad,Associate
P00726,Person_00726,53,Mumbai,Suspect
P00727,Person_00727,35,Ahmedabad,Suspect
P00728,Person_00728,45,Pune,Associate
P00729,Person_00729,54,Hyderabad,Suspect
P00730,Person_00730,46,Surat,Suspect
P00731,Person_00731,24,Kolkata,Person of Interest
P00732,Person_00732,26,Indore,Person of Interest
P00733,Person_00733,60,Surat,Suspect
P00734,Person_00734,46,Pune,Suspect
P00735,Person_00735,46,Jaipur,Suspect
P00736,Person_00736,27,Jaipur,Person of Interest
P00737,Person_00737,61,Hyderabad,Associate
P00738,Person_00738,53,Kolkata,Person of Interest
P00739,Person_00739,28,Hyderabad,Suspect
P00740,Person_00740,61,Rajkot,Associate
P00741,Person_00741,37,Ahmedabad,Person of Interest
P00742,Person_00742,27,Ahmedabad,Person of Interest
P00743,Person_00743,33,Rajkot,Suspect
P00744,Person_00744,54,Pune,Suspect
P00745,Person_00745,63,Surat,Person of Interest
P00746,Person_00746,50,Indore,Person of Interest
P00747,Person_00747,41,Surat,Suspect
P00748,Person_00748,34,Kolkata,Person of Interest
P00749,Person_00749,54,Indore,Suspect
P00750,Person_00750,26,Kolkata,Suspect
P00751,Person_00751,37,Surat,Person of Interest
P00752,Person_00752,49,Delhi,Person of Interest
P00753,Person_00753,42,Indore,Suspect
P00754,Person_00754,32,Kolkata,Person of Interest
P00755,Person_00755,55,Ahmedabad,Person of Interest
P00756,Person_00756,36,Indore,Suspect
P00757,Person_00757,42,Bengaluru,Associate
P00758,Person_00758,63,Delhi,Suspect
P00759,Person_00759,53,Rajkot,Suspect
P00760,Person_00760,58,Delhi,Suspect
P00761,Person_00761,27,Ahmedabad,Associate
P00762,Person_00762,39,Jaipur,Suspect
P00763,Person_00763,39,Ahmedabad,Associate
P00764,Person_00764,33,Bengaluru,Suspect
P00765,Person_00765,47,Vadodara,Suspect
P00766,Person_00766,41,Hyderabad,Associate
P00767,Person_00767,26,Vadodara,Person of Interest
P00768,Person_00768,33,Jaipur,Suspect
P00769,Person_00769,23,Vadodara,Suspect
P00770,Person_00770,40,Bengaluru,Suspect
P00771,Person_00771,47,Kolkata,Associate
P00772,Person_00772,49,Bengaluru,Associate
P00773,Person_00773,34,Vadodara,Associate
P00774,Person_00774,64,Indore,Person of Interest
P00775,Person_00775,57,Vadodara,Suspect
P00776,Person_00776,23,Pune,Suspect
P00777,Person_00777,55,Hyderabad,Person of Interest
P00778,Person_00778,35,Ahmedabad,Suspect
P00779,Person_00779,62,Bengaluru,Suspect
P00780,Person_00780,48,Pune,Associate
P00781,Person_00781,59,Jaipur,Witness
P00782,Person_00782,28,Mumbai,Suspect
P00783,Person_00783,48,Bengaluru,Suspect
P00784,Person_00784,54,Vadodara,Person of Interest
P00785,Person_00785,41,Hyderabad,Suspect
P00786,Person_00786,38,Surat,Associate
P00787,Person_00787,59,Bengaluru,Person of Interest
P00788,Person_00788,58,Ahmedabad,Suspect
P00789,Person_00789,38,Kolkata,Suspect
P00790,Person_00790,51,Surat,Suspect
P00791,Person_00791,54,Mumbai,Suspect
P00792,Person_00792,49,Jaipur,Suspect
P00793,Person_00793,22,Delhi,Person of Interest
P00794,Person_00794,41,Delhi,Person of Interest
P00795,Person_00795,28,Rajkot,Suspect
P00796,Person_00796,44,Ahmedabad,Associate
P00797,Person_00797,30,Rajkot,Suspect
P00798,Person_00798,49,Hyderabad,Person of Interest
P00799,Person_00799,38,Ahmedabad,Suspect
P00800,Person_00800,53,Rajkot,Person of Interest
P00801,Person_00801,62,Rajkot,Suspect
P00802,Person_00802,32,Hyderabad,Suspect
P00803,Person_00803,29,Bengaluru,Person of Interest
P00804,Person_00804,43,Pune,Suspect
P00805,Person_00805,21,Kolkata,Suspect
P00806,Person_00806,27,Indore,Suspect
P00807,Person_00807,25,Mumbai,Person of Interest
P00808,Person_00808,54,Rajkot,Associate
P00809,Person_00809,58,Surat,Associate
P00810,Person_00810,34,Rajkot,Associate
P00811,Person_00811,48,Hyderabad,Associate
P00812,Person_00812,56,Ahmedabad,Witness
P00813,Person_00813,41,Bengaluru,Associate
P00814,Person_00814,31,Mumbai,Suspect
P00815,Person_00815,49,Delhi,Suspect
P00816,Person_00816,42,Hyderabad,Person of Interest
P00817,Person_00817,26,Surat,Suspect
P00818,Person_00818,49,Hyderabad,Associate
P00819,Person_00819,44,Bengaluru,Associate
P00820,Person_00820,49,Delhi,Suspect
P00821,Person_00821,24,Ahmedabad,Associate
P00822,Person_00822,31,Jaipur,Suspect
P00823,Person_00823,60,Kolkata,Person of Interest
P00824,Person_00824,64,Surat,Suspect
P00825,Person_00825,49,Vadodara,Associate
P00826,Person_00826,47,Vadodara,Suspect
P00827,Person_00827,22,Jaipur,Suspect
P00828,Person_00828,60,Surat,Person of Interest
P00829,Person_00829,42,Surat,Associate
P00830,Person_00830,23,Vadodara,Person of Interest
P00831,Person_00831,55,Delhi,Suspect
P00832,Person_00832,51,Mumbai,Suspect
P00833,Person_00833,36,Delhi,Suspect
P00834,Person_00834,22,Vadodara,Associate
P00835,Person_00835,60,Mumbai,Suspect
P00836,Person_00836,28,Ahmedabad,Suspect
P00837,Person_00837,54,Surat,Suspect
P00838,Person_00838,34,Rajkot,Suspect
P00839,Person_00839,60,Ahmedabad,Suspect
P00840,Person_00840,26,Jaipur,Person of Interest
P00841,Person_00841,43,Mumbai,Suspect
P00842,Person_00842,60,Kolkata,Suspect
P00843,Person_00843,50,Indore,Associate
P00844,Person_00844,49,Vadodara,Associate
P00845,Person_00845,62,Pune,Suspect
P00846,Person_00846,54,Jaipur,Suspect
P00847,Person_00847,51,Pune,Person of Interest
P00848,Person_00848,62,Bengaluru,Person of Interest
P00849,Person_00849,53,Rajkot,Associate
P00850,Person_00850,30,Bengaluru,Suspect
P00851,Person_00851,64,Delhi,Associate
P00852,Person_00852,55,Kolkata,Associate
P00853,Person_00853,58,Vadodara,Person of Interest
P00854,Person_00854,55,Indore,Associate
P00855,Person_00855,25,Surat,Person of Interest
P00856,Person_00856,59,Delhi,Suspect
P00857,Person_00857,49,Indore,Suspect
P00858,Person_00858,38,Bengaluru,Witness
P00859,Person_00859,28,Rajkot,Person of Interest
P00860,Person_00860,64,Vadodara,Person of Interest
P00861,Person_00861,44,Ahmedabad,Associate
P00862,Person_00862,23,Surat,Suspect
P00863,Person_00863,36,Surat,Person of Interest
P00864,Person_00864,35,Rajkot,Witness
P00865,Person_00865,48,Bengaluru,Suspect
P00866,Person_00866,50,Surat,Person of Interest
P00867,Person_00867,35,Delhi,Person of Interest
P00868,Person_00868,55,Ahmedabad,Associate
P00869,Person_00869,24,Hyderabad,Associate
P00870,Person_00870,57,Pune,Associate
P00871,Person_00871,61,Surat,Associate
P00872,Person_00872,49,Hyderabad,Suspect
P00873,Person_00873,58,Hyderabad,Suspect
P00874,Person_00874,36,Indore,Associate
P00875,Person_00875,23,Mumbai,Suspect
P00876,Person_00876,25,Indore,Suspect
P00877,Person_00877,30,Ahmedabad,Person of Interest
P00878,Person_00878,31,Indore,Person of Interest
P00879,Person_00879,49,Bengaluru,Witness
P00880,Person_00880,54,Kolkata,Suspect
P00881,Person_00881,64,Pune,Suspect
P00882,Person_00882,63,Bengaluru,Person of Interest
P00883,Person_00883,57,Hyderabad,Associate
P00884,Person_00884,27,Rajkot,Suspect
P00885,Person_00885,56,Delhi,Witness
P00886,Person_00886,40,Kolkata,Person of Interest
P00887,Person_00887,56,Kolkata,Person of Interest
P00888,Person_00888,24,Kolkata,Suspect
P00889,Person_00889,29,Jaipur,Suspect
P00890,Person_00890,37,Jaipur,Person of Interest
P00891,Person_00891,46,Indore,Suspect
P00892,Person_00892,38,Vadodara,Person of Interest
P00893,Person_00893,37,Vadodara,Associate
P00894,Person_00894,40,Jaipur,Suspect
P00895,Person_00895,62,Indore,Suspect
P00896,Person_00896,32,Indore,Suspect
P00897,Person_00897,25,Surat,Person of Interest
P00898,Person_00898,46,Delhi,Suspect
P00899,Person_00899,34,Surat,Associate
P00900,Person_00900,41,Jaipur,Suspect
P00901,Person_00901,49,Vadodara,Person of Interest
P00902,Person_00902,52,Ahmedabad,Associate
P00903,Person_00903,52,Vadodara,Suspect
P00904,Person_00904,27,Delhi,Witness
P00905,Person_00905,58,Rajkot,Suspect
P00906,Person_00906,34,Ahmedabad,Suspect
P00907,Person_00907,61,Rajkot,Person of Interest
P00908,Person_00908,22,Vadodara,Associate
P00909,Person_00909,38,Jaipur,Person of Interest
P00910,Person_00910,28,Vadodara,Suspect
P00911,Person_00911,53,Rajkot,Person of Interest
P00912,Person_00912,30,Kolkata,Suspect
P00913,Person_00913,46,Vadodara,Witness
P00914,Person_00914,53,Hyderabad,Suspect
P00915,Person_00915,31,Jaipur,Associate
P00916,Person_00916,37,Pune,Suspect
P00917,Person_00917,21,Hyderabad,Suspect
P00918,Person_00918,54,Delhi,Suspect
P00919,Person_00919,54,Bengaluru,Person of Interest
P00920,Person_00920,33,Indore,Person of Interest
P00921,Person_00921,31,Vadodara,Suspect
P00922,Person_00922,32,Mumbai,Suspect
P00923,Person_00923,27,Bengaluru,Suspect
P00924,Person_00924,58,Bengaluru,Associate
P00925,Person_00925,28,Jaipur,Suspect
P00926,Person_00926,56,Indore,Associate
P00927,Person_00927,39,Indore,Suspect
P00928,Person_00928,59,Delhi,Suspect
P00929,Person_00929,57,Rajkot,Person of Interest
P00930,Person_00930,21,Jaipur,Suspect
P00931,Person_00931,63,Mumbai,Suspect
P00932,Person_00932,48,Indore,Person of Interest
P00933,Person_00933,32,Mumbai,Suspect
P00934,Person_00934,58,Hyderabad,Associate
P00935,Person_00935,38,Ahmedabad,Suspect
P00936,Person_00936,46,Mumbai,Associate
P00937,Person_00937,63,Hyderabad,Suspect
P00938,Person_00938,41,Hyderabad,Suspect
P00939,Person_00939,61,Vadodara,Person of Interest
P00940,Person_00940,27,Hyderabad,Person of Interest
P00941,Person_00941,23,Vadodara,Associate
P00942,Person_00942,46,Mumbai,Suspect
P00943,Person_00943,29,Rajkot,Person of Interest
P00944,Person_00944,35,Vadodara,Suspect
P00945,Person_00945,59,Delhi,Associate
P00946,Person_00946,49,Ahmedabad,Suspect
P00947,Person_00947,21,Rajkot,Associate
P00948,Person_00948,40,Surat,Associate
P00949,Person_00949,34,Rajkot,Person of Interest
P00950,Person_00950,60,Ahmedabad,Associate
P00951,Person_00951,37,Delhi,Suspect
P00952,Person_00952,52,Rajkot,Associate
P00953,Person_00953,51,Jaipur,Associate
P00954,Person_00954,61,Hyderabad,Person of Interest
P00955,Person_00955,44,Pune,Suspect
P00956,Person_00956,32,Hyderabad,Person of Interest
P00957,Person_00957,34,Surat,Suspect
P00958,Person_00958,30,Pune,Person of Interest
P00959,Person_00959,37,Pune,Person of Interest
P00960,Person_00960,34,Pune,Associate
P00961,Person_00961,50,Mumbai,Witness
P00962,Person_00962,35,Mumbai,Person of Interest
P00963,Person_00963,48,Vadodara,Person of Interest
P00964,Person_00964,46,Bengaluru,Suspect
P00965,Person_00965,60,Ahmedabad,Witness
P00966,Person_00966,54,Mumbai,Person of Interest
P00967,Person_00967,25,Rajkot,Person of Interest
P00968,Person_00968,62,Rajkot,Associate
P00969,Person_00969,53,Hyderabad,Person of Interest
P00970,Person_00970,40,Mumbai,Suspect
P00971,Person_00971,36,Kolkata,Suspect
P00972,Person_00972,57,Mumbai,Suspect
P00973,Person_00973,49,Jaipur,Person of Interest
P00974,Person_00974,29,Jaipur,Person of Interest
P00975,Person_00975,26,Pune,Suspect
P00976,Person_00976,53,Mumbai,Person of Interest
P00977,Person_00977,60,Rajkot,Person of Interest
P00978,Person_00978,45,Mumbai,Associate
P00979,Person_00979,24,Kolkata,Suspect
P00980,Person_00980,31,Bengaluru,Person of Interest
P00981,Person_00981,21,Vadodara,Associate
P00982,Person_00982,37,Pune,Suspect
P00983,Person_00983,23,Hyderabad,Suspect
P00984,Person_00984,33,Bengaluru,Suspect
P00985,Person_00985,51,Bengaluru,Suspect
P00986,Person_00986,42,Indore,Associate
P00987,Person_00987,42,Delhi,Suspect
P00988,Person_00988,64,Pune,Associate
P00989,Person_00989,63,Rajkot,Person of Interest
P00990,Person_00990,39,Jaipur,Person of Interest
P00991,Person_00991,31,Pune,Person of Interest
P00992,Person_00992,30,Pune,Suspect
P00993,Person_00993,32,Surat,Suspect
P00994,Person_00994,52,Jaipur,Person of Interest
P00995,Person_00995,58,Rajkot,Person of Interest
P00996,Person_00996,33,Mumbai,Suspect
P00997,Person_00997,32,Kolkata,Associate
P00998,Person_00998,52,Indore,Associate
P00999,Person_00999,30,Pune,Suspect
P01000,Person_01000,22,Kolkata,Person of Interest
P01001,Person_01001,53,Rajkot,Suspect
P01002,Person_01002,24,Jaipur,Person of Interest
P01003,Person_01003,50,Rajkot,Suspect
P01004,Person_01004,23,Pune,Person of Interest
P01005,Person_01005,40,Indore,Associate
P01006,Person_01006,43,Surat,Associate
P01007,Person_01007,50,Delhi,Witness
P01008,Person_01008,58,Bengaluru,Suspect
P01009,Person_01009,56,Vadodara,Suspect
P01010,Person_01010,43,Hyderabad,Associate
P01011,Person_01011,51,Delhi,Person of Interest
P01012,Person_01012,28,Indore,Person of Interest
P01013,Person_01013,43,Kolkata,Suspect
P01014,Person_01014,50,Pune,Person of Interest
P01015,Person_01015,44,Pune,Witness
P01016,Person_01016,42,Pune,Person of Interest
P01017,Person_01017,31,Pune,Associate
P01018,Person_01018,41,Surat,Suspect
P01019,Person_01019,54,Surat,Suspect
P01020,Person_01020,48,Indore,Person of Interest
P01021,Person_01021,24,Surat,Associate
P01022,Person_01022,39,Mumbai,Person of Interest
P01023,Person_01023,55,Indore,Associate
P01024,Person_01024,34,Pune,Associate
P01025,Person_01025,42,Kolkata,Suspect
P01026,Person_01026,49,Mumbai,Witness
P01027,Person_01027,45,Bengaluru,Person of Interest
P01028,Person_01028,46,Pune,Suspect
P01029,Person_01029,56,Pune,Associate
P01030,Person_01030,42,Jaipur,Witness
P01031,Person_01031,23,Pune,Associate
P01032,Person_01032,22,Kolkata,Person of Interest
P01033,Person_01033,51,Vadodara,Associate
P01034,Person_01034,27,Kolkata,Person of Interest
P01035,Person_01035,39,Vadodara,Suspect
P01036,Person_01036,59,Rajkot,Associate
P01037,Person_01037,26,Delhi,Associate
P01038,Person_01038,45,Ahmedabad,Suspect
P01039,Person_01039,45,Hyderabad,Suspect
P01040,Person_01040,28,Ahmedabad,Suspect
P01041,Person_01041,49,Hyderabad,Witness
P01042,Person_01042,53,Surat,Suspect
P01043,Person_01043,64,Vadodara,Suspect
P01044,Person_01044,26,Vadodara,Suspect
P01045,Person_01045,24,Delhi,Person of Interest
P01046,Person_01046,39,Rajkot,Suspect
P01047,Person_01047,25,Vadodara,Person of Interest
P01048,Person_01048,57,Mumbai,Suspect
P01049,Person_01049,58,Kolkata,Suspect
P01050,Person_01050,57,Surat,Suspect
P01051,Person_01051,49,Delhi,Associate
P01052,Person_01052,50,Rajkot,Person of Interest
P01053,Person_01053,56,Kolkata,Associate
P01054,Person_01054,59,Delhi,Person of Interest
P01055,Person_01055,35,Delhi,Suspect
P01056,Person_01056,26,Surat,Associate
P01057,Person_01057,59,Mumbai,Suspect
P01058,Person_01058,55,Hyderabad,Person of Interest
P01059,Person_01059,49,Vadodara,Suspect
P01060,Person_01060,35,Hyderabad,Suspect
P01061,Person_01061,59,Hyderabad,Suspect
P01062,Person_01062,26,Vadodara,Person of Interest
P01063,Person_01063,55,Pune,Suspect
P01064,Person_01064,40,Delhi,Suspect
P01065,Person_01065,23,Ahmedabad,Suspect
P01066,Person_01066,38,Bengaluru,Suspect
P01067,Person_01067,61,Jaipur,Person of Interest
P01068,Person_01068,53,Indore,Person of Interest
P01069,Person_01069,49,Pune,Suspect
P01070,Person_01070,53,Pune,Suspect
P01071,Person_01071,33,Rajkot,Witness
